seed,morphology,task,split,episode,payload_shift,terrain_or_fluid_shift,actuator_degradation,sensor_dropout,contact_tightness,morphology_ood_shift,intervention_cost_shift,severity,true_family
0,quadruped,tight_turn_navigation,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347304,kinodynamic_limit
0,quadruped,tight_turn_navigation,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382900,traction_or_slip
0,quadruped,payload_transport,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.327149,payload_inertia
0,quadruped,payload_transport,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324533,energy_budget
0,quadruped,payload_transport,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429363,actuator_saturation
0,quadruped,payload_transport,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374224,payload_inertia
0,quadruped,payload_transport,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294308,traction_or_slip
0,quadruped,payload_transport,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348859,actuator_saturation
0,quadruped,payload_transport,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.401612,actuator_saturation
0,quadruped,payload_transport,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.325595,payload_inertia
0,quadruped,gap_or_step_crossing,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445867,traction_or_slip
0,quadruped,gap_or_step_crossing,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414892,traction_or_slip
0,quadruped,gap_or_step_crossing,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.402766,contact_geometry
0,quadruped,gap_or_step_crossing,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.401102,traction_or_slip
0,quadruped,gap_or_step_crossing,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.422887,traction_or_slip
0,quadruped,gap_or_step_crossing,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381737,contact_geometry
0,quadruped,gap_or_step_crossing,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484336,traction_or_slip
0,quadruped,gap_or_step_crossing,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521868,traction_or_slip
0,quadruped,precision_contact_manipulation,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.433858,contact_geometry
0,quadruped,precision_contact_manipulation,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.409821,contact_geometry
0,quadruped,precision_contact_manipulation,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470903,kinodynamic_limit
0,quadruped,precision_contact_manipulation,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496649,contact_geometry
0,quadruped,precision_contact_manipulation,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.418791,contact_geometry
0,quadruped,precision_contact_manipulation,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.394169,contact_geometry
0,quadruped,precision_contact_manipulation,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.460876,kinodynamic_limit
0,quadruped,precision_contact_manipulation,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406473,contact_geometry
0,quadruped,disturbance_recovery,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431958,kinodynamic_limit
0,quadruped,disturbance_recovery,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.386599,actuator_saturation
0,quadruped,disturbance_recovery,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.371371,actuator_saturation
0,quadruped,disturbance_recovery,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.388640,state_estimation_dropout
0,quadruped,disturbance_recovery,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.372559,traction_or_slip
0,quadruped,disturbance_recovery,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429276,traction_or_slip
0,quadruped,disturbance_recovery,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.388664,traction_or_slip
0,quadruped,disturbance_recovery,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352689,energy_budget
0,quadruped,cluttered_tool_use,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.454915,contact_geometry
0,quadruped,cluttered_tool_use,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492557,contact_geometry
0,quadruped,cluttered_tool_use,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396118,contact_geometry
0,quadruped,cluttered_tool_use,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457419,contact_geometry
0,quadruped,cluttered_tool_use,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.427005,traction_or_slip
0,quadruped,cluttered_tool_use,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447762,contact_geometry
0,quadruped,cluttered_tool_use,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561760,contact_geometry
0,quadruped,cluttered_tool_use,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447857,contact_geometry
0,arm_gripper,tight_turn_navigation,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.313641,actuator_saturation
0,arm_gripper,tight_turn_navigation,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374789,contact_geometry
0,arm_gripper,tight_turn_navigation,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387856,actuator_saturation
0,arm_gripper,tight_turn_navigation,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414470,contact_geometry
0,arm_gripper,tight_turn_navigation,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363330,contact_geometry
0,arm_gripper,tight_turn_navigation,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.377445,kinodynamic_limit
0,arm_gripper,tight_turn_navigation,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352716,contact_geometry
0,arm_gripper,tight_turn_navigation,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.314556,kinodynamic_limit
0,arm_gripper,payload_transport,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384686,payload_inertia
0,arm_gripper,payload_transport,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.444494,actuator_saturation
0,arm_gripper,payload_transport,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437574,actuator_saturation
0,arm_gripper,payload_transport,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.357468,contact_geometry
0,arm_gripper,payload_transport,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.385730,contact_geometry
0,arm_gripper,payload_transport,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407260,actuator_saturation
0,arm_gripper,payload_transport,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.422624,payload_inertia
0,arm_gripper,payload_transport,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384759,payload_inertia
0,arm_gripper,gap_or_step_crossing,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404558,contact_geometry
0,arm_gripper,gap_or_step_crossing,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390976,contact_geometry
0,arm_gripper,gap_or_step_crossing,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504918,contact_geometry
0,arm_gripper,gap_or_step_crossing,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431446,contact_geometry
0,arm_gripper,gap_or_step_crossing,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.480342,contact_geometry
0,arm_gripper,gap_or_step_crossing,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381619,payload_inertia
0,arm_gripper,gap_or_step_crossing,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.409396,contact_geometry
0,arm_gripper,gap_or_step_crossing,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340571,contact_geometry
0,arm_gripper,precision_contact_manipulation,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500759,contact_geometry
0,arm_gripper,precision_contact_manipulation,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546511,contact_geometry
0,arm_gripper,precision_contact_manipulation,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.439045,contact_geometry
0,arm_gripper,precision_contact_manipulation,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400776,payload_inertia
0,arm_gripper,precision_contact_manipulation,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.460333,contact_geometry
0,arm_gripper,precision_contact_manipulation,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497680,actuator_saturation
0,arm_gripper,precision_contact_manipulation,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518936,contact_geometry
0,arm_gripper,precision_contact_manipulation,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481570,contact_geometry
0,arm_gripper,disturbance_recovery,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.362673,actuator_saturation
0,arm_gripper,disturbance_recovery,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400665,state_estimation_dropout
0,arm_gripper,disturbance_recovery,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378832,actuator_saturation
0,arm_gripper,disturbance_recovery,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379599,contact_geometry
0,arm_gripper,disturbance_recovery,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352264,actuator_saturation
0,arm_gripper,disturbance_recovery,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.357611,contact_geometry
0,arm_gripper,disturbance_recovery,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375190,actuator_saturation
0,arm_gripper,disturbance_recovery,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.427401,actuator_saturation
0,arm_gripper,cluttered_tool_use,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.467380,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494119,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498362,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524379,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.538753,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.513130,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488477,contact_geometry
0,arm_gripper,cluttered_tool_use,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414827,actuator_saturation
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360958,payload_inertia
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.455340,contact_geometry
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.454388,kinodynamic_limit
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.415670,state_estimation_dropout
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366185,kinodynamic_limit
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.408076,kinodynamic_limit
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434414,kinodynamic_limit
0,aerial_manipulator,tight_turn_navigation,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368986,contact_geometry
0,aerial_manipulator,payload_transport,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449496,payload_inertia
0,aerial_manipulator,payload_transport,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.472640,actuator_saturation
0,aerial_manipulator,payload_transport,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441485,payload_inertia
0,aerial_manipulator,payload_transport,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.473424,payload_inertia
0,aerial_manipulator,payload_transport,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399523,payload_inertia
0,aerial_manipulator,payload_transport,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406859,actuator_saturation
0,aerial_manipulator,payload_transport,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366168,payload_inertia
0,aerial_manipulator,payload_transport,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.392858,payload_inertia
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354403,contact_geometry
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404667,kinodynamic_limit
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.402660,kinodynamic_limit
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374545,traction_or_slip
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.419479,kinodynamic_limit
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341717,payload_inertia
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355814,kinodynamic_limit
0,aerial_manipulator,gap_or_step_crossing,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376309,actuator_saturation
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499846,actuator_saturation
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.461098,actuator_saturation
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.405609,actuator_saturation
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498155,contact_geometry
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441323,contact_geometry
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.446033,payload_inertia
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.439074,actuator_saturation
0,aerial_manipulator,precision_contact_manipulation,nominal_morphology,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.438731,actuator_saturation
0,aerial_manipulator,disturbance_recovery,nominal_morphology,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.397821,payload_inertia
0,aerial_manipulator,disturbance_recovery,nominal_morphology,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413026,state_estimation_dropout
0,aerial_manipulator,disturbance_recovery,nominal_morphology,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413746,actuator_saturation
0,aerial_manipulator,disturbance_recovery,nominal_morphology,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412838,state_estimation_dropout
0,aerial_manipulator,disturbance_recovery,nominal_morphology,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.403741,actuator_saturation
